Customer_ID,Total_Transactions,Total_Amount,Avg_Transaction_Amount,Max_Transaction_Amount,Days_Since_Last_Transaction,Satisfaction_Score,Likelihood_to_Recommend,Cluster
506,11,26579.0,2416.2727272727275,4892.0,936,3.0,1,0
506,11,26579.0,2416.2727272727275,4892.0,936,3.0,2,0
506,11,26579.0,2416.2727272727275,4892.0,936,7.0,1,0
507,5,10189.0,2037.8,4339.0,961,8.0,10,2
507,5,10189.0,2037.8,4339.0,961,1.0,4,0
507,5,10189.0,2037.8,4339.0,961,4.0,10,0
508,5,11555.0,2311.0,3425.0,950,2.0,7,0
508,5,11555.0,2311.0,3425.0,950,5.0,2,0
508,5,11555.0,2311.0,3425.0,950,6.0,2,0
508,5,11555.0,2311.0,3425.0,950,6.0,9,0
508,5,11555.0,2311.0,3425.0,950,2.0,9,0
508,5,11555.0,2311.0,3425.0,950,1.0,8,0
508,5,11555.0,2311.0,3425.0,950,3.0,3,0
508,5,11555.0,2311.0,3425.0,950,2.0,7,0
508,5,11555.0,2311.0,3425.0,950,2.0,4,0
509,8,26025.0,3253.125,4063.0,928,8.0,10,0
509,8,26025.0,3253.125,4063.0,928,1.0,3,0
509,8,26025.0,3253.125,4063.0,928,10.0,1,0
509,8,26025.0,3253.125,4063.0,928,4.0,8,0
509,8,26025.0,3253.125,4063.0,928,4.0,2,0
509,8,26025.0,3253.125,4063.0,928,10.0,4,0
509,8,26025.0,3253.125,4063.0,928,9.0,8,0
509,8,26025.0,3253.125,4063.0,928,1.0,6,0
509,8,26025.0,3253.125,4063.0,928,9.0,10,0
509,8,26025.0,3253.125,4063.0,928,5.684784805011113,10,0
509,8,26025.0,3253.125,4063.0,928,10.0,4,0
510,4,13106.0,3276.5,4628.0,937,2.0,1,0
510,4,13106.0,3276.5,4628.0,937,1.0,5,0
510,4,13106.0,3276.5,4628.0,937,4.0,8,0
511,10,27719.0,2771.9,4868.0,932,10.0,3,0
511,10,27719.0,2771.9,4868.0,932,10.0,8,0
511,10,27719.0,2771.9,4868.0,932,2.0,10,0
511,10,27719.0,2771.9,4868.0,932,2.0,9,0
512,6,11031.0,1838.5,4473.0,1014,5.0,2,2
512,6,11031.0,1838.5,4473.0,1014,3.0,8,2
512,6,11031.0,1838.5,4473.0,1014,10.0,4,2
512,6,11031.0,1838.5,4473.0,1014,6.0,9,2
512,6,11031.0,1838.5,4473.0,1014,5.0,7,2
513,5,9863.0,1972.6,3821.0,934,4.0,9,0
513,5,9863.0,1972.6,3821.0,934,10.0,5,0
513,5,9863.0,1972.6,3821.0,934,5.684784805011113,2,0
513,5,9863.0,1972.6,3821.0,934,10.0,4,0
513,5,9863.0,1972.6,3821.0,934,4.0,10,0
513,5,9863.0,1972.6,3821.0,934,5.0,1,0
513,5,9863.0,1972.6,3821.0,934,3.0,2,0
513,5,9863.0,1972.6,3821.0,934,1.0,9,0
513,5,9863.0,1972.6,3821.0,934,1.0,9,0
514,4,8702.0,2175.5,4376.0,926,1.0,8,0
514,4,8702.0,2175.5,4376.0,926,8.0,10,0
514,4,8702.0,2175.5,4376.0,926,10.0,1,0
515,4,12670.0,3167.5,4398.0,935,5.0,3,0
515,4,12670.0,3167.5,4398.0,935,1.0,5,0
515,4,12670.0,3167.5,4398.0,935,2.0,7,0
515,4,12670.0,3167.5,4398.0,935,6.0,1,0
515,4,12670.0,3167.5,4398.0,935,9.0,6,0
516,7,24364.0,3480.5714285714284,4436.0,931,7.0,5,0
516,7,24364.0,3480.5714285714284,4436.0,931,7.0,2,0
516,7,24364.0,3480.5714285714284,4436.0,931,1.0,3,0
517,3,1303.0,434.3333333333333,914.0,970,1.0,3,2
517,3,1303.0,434.3333333333333,914.0,970,10.0,9,2
517,3,1303.0,434.3333333333333,914.0,970,7.0,3,2
517,3,1303.0,434.3333333333333,914.0,970,6.0,10,2
518,7,17706.0,2529.4285714285716,4923.0,932,2.0,6,0
518,7,17706.0,2529.4285714285716,4923.0,932,10.0,5,0
518,7,17706.0,2529.4285714285716,4923.0,932,3.0,10,0
518,7,17706.0,2529.4285714285716,4923.0,932,5.684784805011113,1,0
518,7,17706.0,2529.4285714285716,4923.0,932,5.0,1,0
519,7,21687.0,3098.1428571428573,4684.0,926,9.0,5,0
519,7,21687.0,3098.1428571428573,4684.0,926,1.0,9,0
519,7,21687.0,3098.1428571428573,4684.0,926,4.0,6,0
519,7,21687.0,3098.1428571428573,4684.0,926,6.0,6,0
519,7,21687.0,3098.1428571428573,4684.0,926,5.0,7,0
520,8,26378.0,3297.25,4587.0,939,5.0,2,0
520,8,26378.0,3297.25,4587.0,939,7.0,5,0
521,3,432432.0,144144.0,428900.0,961,7.0,10,1
521,3,432432.0,144144.0,428900.0,961,6.0,9,1
521,3,432432.0,144144.0,428900.0,961,4.0,7,1
521,3,432432.0,144144.0,428900.0,961,6.0,7,1
522,9,23279.0,2586.5555555555557,4451.0,939,2.0,8,0
522,9,23279.0,2586.5555555555557,4451.0,939,3.0,4,0
522,9,23279.0,2586.5555555555557,4451.0,939,5.684784805011113,5,0
522,9,23279.0,2586.5555555555557,4451.0,939,9.0,9,0
522,9,23279.0,2586.5555555555557,4451.0,939,5.684784805011113,8,0
522,9,23279.0,2586.5555555555557,4451.0,939,8.0,2,0
522,9,23279.0,2586.5555555555557,4451.0,939,6.0,8,0
523,3,7721.0,2573.6666666666665,3594.0,969,7.0,6,2
523,3,7721.0,2573.6666666666665,3594.0,969,10.0,7,2
523,3,7721.0,2573.6666666666665,3594.0,969,2.0,7,2
524,3,6355.0,2118.3333333333335,3098.0,1049,7.0,3,2
524,3,6355.0,2118.3333333333335,3098.0,1049,9.0,5,2
524,3,6355.0,2118.3333333333335,3098.0,1049,6.0,10,2
524,3,6355.0,2118.3333333333335,3098.0,1049,10.0,9,2
524,3,6355.0,2118.3333333333335,3098.0,1049,10.0,3,2
524,3,6355.0,2118.3333333333335,3098.0,1049,6.0,8,2
525,8,17537.0,2192.125,4352.0,938,7.0,1,0
525,8,17537.0,2192.125,4352.0,938,8.0,3,0
525,8,17537.0,2192.125,4352.0,938,1.0,6,0
525,8,17537.0,2192.125,4352.0,938,3.0,3,0
525,8,17537.0,2192.125,4352.0,938,5.684784805011113,2,0
525,8,17537.0,2192.125,4352.0,938,8.0,7,0
525,8,17537.0,2192.125,4352.0,938,3.0,6,0
526,7,15809.0,2258.4285714285716,3955.0,929,5.0,5,0
526,7,15809.0,2258.4285714285716,3955.0,929,8.0,1,0
526,7,15809.0,2258.4285714285716,3955.0,929,5.0,4,0
526,7,15809.0,2258.4285714285716,3955.0,929,9.0,7,0
526,7,15809.0,2258.4285714285716,3955.0,929,4.0,9,0
526,7,15809.0,2258.4285714285716,3955.0,929,2.0,4,0
527,9,16440.0,1826.6666666666667,4531.0,927,9.0,2,0
527,9,16440.0,1826.6666666666667,4531.0,927,1.0,7,0
527,9,16440.0,1826.6666666666667,4531.0,927,6.0,2,0
528,7,18764.0,2680.5714285714284,4405.0,982,2.0,2,0
528,7,18764.0,2680.5714285714284,4405.0,982,5.0,5,0
528,7,18764.0,2680.5714285714284,4405.0,982,5.0,2,0
528,7,18764.0,2680.5714285714284,4405.0,982,1.0,10,0
528,7,18764.0,2680.5714285714284,4405.0,982,10.0,9,0
528,7,18764.0,2680.5714285714284,4405.0,982,2.0,10,0
528,7,18764.0,2680.5714285714284,4405.0,982,7.0,1,0
528,7,18764.0,2680.5714285714284,4405.0,982,4.0,7,0
529,5,12706.0,2541.2,4404.0,932,4.0,9,0
529,5,12706.0,2541.2,4404.0,932,5.0,10,0
529,5,12706.0,2541.2,4404.0,932,9.0,3,0
529,5,12706.0,2541.2,4404.0,932,7.0,8,0
529,5,12706.0,2541.2,4404.0,932,7.0,4,0
529,5,12706.0,2541.2,4404.0,932,1.0,1,0
530,11,37281.0,3389.181818181818,4935.0,944,52.0,10,0
530,11,37281.0,3389.181818181818,4935.0,944,7.0,5,0
530,11,37281.0,3389.181818181818,4935.0,944,9.0,8,0
530,11,37281.0,3389.181818181818,4935.0,944,2.0,10,0
530,11,37281.0,3389.181818181818,4935.0,944,1.0,1,0
530,11,37281.0,3389.181818181818,4935.0,944,5.0,3,0
530,11,37281.0,3389.181818181818,4935.0,944,5.0,3,0
531,5,9910.0,1982.0,3091.0,1027,8.0,7,2
531,5,9910.0,1982.0,3091.0,1027,9.0,6,2
531,5,9910.0,1982.0,3091.0,1027,8.0,3,2
531,5,9910.0,1982.0,3091.0,1027,4.0,2,2
531,5,9910.0,1982.0,3091.0,1027,5.684784805011113,9,2
531,5,9910.0,1982.0,3091.0,1027,4.0,3,2
531,5,9910.0,1982.0,3091.0,1027,1.0,4,2
531,5,9910.0,1982.0,3091.0,1027,9.0,4,2
532,5,7664.0,1532.8,4472.0,977,1.0,6,2
532,5,7664.0,1532.8,4472.0,977,7.0,1,2
532,5,7664.0,1532.8,4472.0,977,8.0,5,2
532,5,7664.0,1532.8,4472.0,977,2.0,8,2
533,7,14481.0,2068.714285714286,4783.0,940,9.0,1,0
533,7,14481.0,2068.714285714286,4783.0,940,8.0,7,0
533,7,14481.0,2068.714285714286,4783.0,940,7.0,1,0
533,7,14481.0,2068.714285714286,4783.0,940,1.0,5,0
533,7,14481.0,2068.714285714286,4783.0,940,3.0,1,0
533,7,14481.0,2068.714285714286,4783.0,940,3.0,1,0
534,6,16086.0,2681.0,4455.0,936,5.0,10,0
534,6,16086.0,2681.0,4455.0,936,3.0,2,0
534,6,16086.0,2681.0,4455.0,936,2.0,4,0
534,6,16086.0,2681.0,4455.0,936,6.0,1,0
535,5,17543.0,3508.6,4711.0,926,3.0,2,0
535,5,17543.0,3508.6,4711.0,926,3.0,2,0
535,5,17543.0,3508.6,4711.0,926,8.0,7,0
536,4,11304.0,2826.0,4520.0,945,4.0,7,0
536,4,11304.0,2826.0,4520.0,945,1.0,4,0
536,4,11304.0,2826.0,4520.0,945,9.0,6,2
536,4,11304.0,2826.0,4520.0,945,2.0,4,0
536,4,11304.0,2826.0,4520.0,945,7.0,3,0
536,4,11304.0,2826.0,4520.0,945,2.0,7,0
537,7,18249.0,2607.0,4321.0,926,1.0,3,0
537,7,18249.0,2607.0,4321.0,926,7.0,4,0
537,7,18249.0,2607.0,4321.0,926,8.0,6,0
537,7,18249.0,2607.0,4321.0,926,9.0,7,0
538,5,15006.0,3001.2,4857.0,930,5.684784805011113,2,0
538,5,15006.0,3001.2,4857.0,930,10.0,5,0
538,5,15006.0,3001.2,4857.0,930,10.0,1,0
538,5,15006.0,3001.2,4857.0,930,5.0,6,0
538,5,15006.0,3001.2,4857.0,930,4.0,4,0
538,5,15006.0,3001.2,4857.0,930,4.0,5,0
539,3,8159.0,2719.6666666666665,4600.0,1061,8.0,6,2
539,3,8159.0,2719.6666666666665,4600.0,1061,3.0,6,2
539,3,8159.0,2719.6666666666665,4600.0,1061,9.0,9,2
539,3,8159.0,2719.6666666666665,4600.0,1061,6.0,6,2
539,3,8159.0,2719.6666666666665,4600.0,1061,5.684784805011113,7,2
540,7,12452.0,1778.857142857143,3069.0,996,2.0,8,0
540,7,12452.0,1778.857142857143,3069.0,996,10.0,2,0
540,7,12452.0,1778.857142857143,3069.0,996,3.0,9,0
540,7,12452.0,1778.857142857143,3069.0,996,10.0,2,0
540,7,12452.0,1778.857142857143,3069.0,996,3.0,9,0
540,7,12452.0,1778.857142857143,3069.0,996,5.0,9,0
540,7,12452.0,1778.857142857143,3069.0,996,1.0,9,0
541,4,11978.0,2994.5,4291.0,968,2.0,8,2
541,4,11978.0,2994.5,4291.0,968,8.0,4,2
541,4,11978.0,2994.5,4291.0,968,10.0,1,2
542,8,18418.0,2302.25,4929.0,926,9.0,2,0
542,8,18418.0,2302.25,4929.0,926,8.0,10,0
542,8,18418.0,2302.25,4929.0,926,5.0,9,0
543,5,13713.0,2742.6,3902.0,935,5.0,6,0
543,5,13713.0,2742.6,3902.0,935,4.0,5,0
543,5,13713.0,2742.6,3902.0,935,6.0,4,0
543,5,13713.0,2742.6,3902.0,935,1.0,5,0
543,5,13713.0,2742.6,3902.0,935,9.0,3,0
544,5,10169.0,2033.8,3951.0,949,5.0,5,0
544,5,10169.0,2033.8,3951.0,949,5.0,9,0
544,5,10169.0,2033.8,3951.0,949,3.0,10,0
544,5,10169.0,2033.8,3951.0,949,5.0,6,0
544,5,10169.0,2033.8,3951.0,949,5.0,5,0
545,2,3859.0,1929.5,1985.0,937,1.0,7,2
545,2,3859.0,1929.5,1985.0,937,9.0,8,2
545,2,3859.0,1929.5,1985.0,937,5.0,5,2
546,2,4074.0,2037.0,2248.0,971,6.0,4,2
546,2,4074.0,2037.0,2248.0,971,6.0,6,2
546,2,4074.0,2037.0,2248.0,971,10.0,5,2
546,2,4074.0,2037.0,2248.0,971,2.0,2,2
547,3,1860.0,620.0,871.0,944,8.0,2,2
547,3,1860.0,620.0,871.0,944,2.0,5,2
547,3,1860.0,620.0,871.0,944,5.684784805011113,1,2
547,3,1860.0,620.0,871.0,944,6.0,5,2
547,3,1860.0,620.0,871.0,944,8.0,10,2
547,3,1860.0,620.0,871.0,944,7.0,3,2
547,3,1860.0,620.0,871.0,944,9.0,3,2
548,7,14883.0,2126.1428571428573,3959.0,929,6.0,10,0
548,7,14883.0,2126.1428571428573,3959.0,929,9.0,6,0
548,7,14883.0,2126.1428571428573,3959.0,929,6.0,6,0
548,7,14883.0,2126.1428571428573,3959.0,929,7.0,4,0
548,7,14883.0,2126.1428571428573,3959.0,929,4.0,9,0
549,4,14506.0,3626.5,4852.0,949,7.0,3,0
549,4,14506.0,3626.5,4852.0,949,2.0,2,0
549,4,14506.0,3626.5,4852.0,949,3.0,5,0
549,4,14506.0,3626.5,4852.0,949,1.0,1,0
549,4,14506.0,3626.5,4852.0,949,2.0,3,0
549,4,14506.0,3626.5,4852.0,949,7.0,5,2
549,4,14506.0,3626.5,4852.0,949,10.0,7,2
549,4,14506.0,3626.5,4852.0,949,8.0,5,2
549,4,14506.0,3626.5,4852.0,949,9.0,7,2
549,4,14506.0,3626.5,4852.0,949,3.0,5,0
550,6,15414.0,2569.0,3252.0,1048,4.0,9,2
550,6,15414.0,2569.0,3252.0,1048,5.0,10,2
550,6,15414.0,2569.0,3252.0,1048,3.0,6,2
550,6,15414.0,2569.0,3252.0,1048,8.0,2,2
550,6,15414.0,2569.0,3252.0,1048,5.0,10,2
550,6,15414.0,2569.0,3252.0,1048,9.0,8,2
550,6,15414.0,2569.0,3252.0,1048,6.0,4,2
551,1,820.0,820.0,820.0,997,2.0,10,2
551,1,820.0,820.0,820.0,997,7.0,10,2
551,1,820.0,820.0,820.0,997,9.0,5,2
551,1,820.0,820.0,820.0,997,6.0,9,2
552,4,10946.0,2736.5,3759.0,950,1.0,8,2
552,4,10946.0,2736.5,3759.0,950,9.0,8,2
552,4,10946.0,2736.5,3759.0,950,4.0,8,2
552,4,10946.0,2736.5,3759.0,950,3.0,2,0
552,4,10946.0,2736.5,3759.0,950,10.0,7,2
553,4,8231.0,2057.75,4319.0,933,6.0,9,0
553,4,8231.0,2057.75,4319.0,933,8.0,9,0
553,4,8231.0,2057.75,4319.0,933,2.0,7,0
553,4,8231.0,2057.75,4319.0,933,1.0,8,0
553,4,8231.0,2057.75,4319.0,933,10.0,5,0
553,4,8231.0,2057.75,4319.0,933,10.0,1,0
553,4,8231.0,2057.75,4319.0,933,2.0,5,0
554,2,8542.0,4271.0,4525.0,1037,9.0,5,2
554,2,8542.0,4271.0,4525.0,1037,3.0,6,2
554,2,8542.0,4271.0,4525.0,1037,9.0,7,2
554,2,8542.0,4271.0,4525.0,1037,5.0,9,2
554,2,8542.0,4271.0,4525.0,1037,10.0,4,2
555,6,15942.0,2657.0,4271.0,948,10.0,5,0
555,6,15942.0,2657.0,4271.0,948,6.0,3,0
555,6,15942.0,2657.0,4271.0,948,8.0,2,0
555,6,15942.0,2657.0,4271.0,948,9.0,8,0
555,6,15942.0,2657.0,4271.0,948,6.0,9,0
556,1,2167.0,2167.0,2167.0,1115,5.0,7,2
556,1,2167.0,2167.0,2167.0,1115,3.0,1,2
556,1,2167.0,2167.0,2167.0,1115,8.0,8,2
556,1,2167.0,2167.0,2167.0,1115,4.0,4,2
556,1,2167.0,2167.0,2167.0,1115,5.0,7,2
556,1,2167.0,2167.0,2167.0,1115,9.0,10,2
556,1,2167.0,2167.0,2167.0,1115,3.0,8,2
557,8,19825.0,2478.125,3605.0,936,2.0,7,0
557,8,19825.0,2478.125,3605.0,936,7.0,5,0
557,8,19825.0,2478.125,3605.0,936,1.0,6,0
558,3,3448.0,1149.3333333333333,1813.0,962,1.0,1,2
558,3,3448.0,1149.3333333333333,1813.0,962,10.0,2,2
558,3,3448.0,1149.3333333333333,1813.0,962,4.0,8,2
558,3,3448.0,1149.3333333333333,1813.0,962,10.0,6,2
558,3,3448.0,1149.3333333333333,1813.0,962,7.0,10,2
558,3,3448.0,1149.3333333333333,1813.0,962,7.0,10,2
559,4,13960.0,3490.0,4919.0,1032,5.684784805011113,5,2
559,4,13960.0,3490.0,4919.0,1032,9.0,5,2
559,4,13960.0,3490.0,4919.0,1032,9.0,6,2
559,4,13960.0,3490.0,4919.0,1032,10.0,10,2
559,4,13960.0,3490.0,4919.0,1032,6.0,9,2
559,4,13960.0,3490.0,4919.0,1032,3.0,5,2
560,7,16907.0,2415.285714285714,3490.0,938,4.0,8,0
560,7,16907.0,2415.285714285714,3490.0,938,5.0,7,0
560,7,16907.0,2415.285714285714,3490.0,938,8.0,9,0
561,6,10949.0,1824.8333333333333,3548.0,954,7.0,7,0
561,6,10949.0,1824.8333333333333,3548.0,954,6.0,10,0
561,6,10949.0,1824.8333333333333,3548.0,954,4.0,6,0
561,6,10949.0,1824.8333333333333,3548.0,954,4.0,9,0
561,6,10949.0,1824.8333333333333,3548.0,954,5.0,10,0
561,6,10949.0,1824.8333333333333,3548.0,954,10.0,1,0
562,6,14001.0,2333.5,3950.0,934,9.0,2,0
562,6,14001.0,2333.5,3950.0,934,4.0,7,0
562,6,14001.0,2333.5,3950.0,934,3.0,3,0
562,6,14001.0,2333.5,3950.0,934,8.0,5,0
563,3,9270.0,3090.0,4509.0,979,8.0,8,2
563,3,9270.0,3090.0,4509.0,979,1.0,10,2
563,3,9270.0,3090.0,4509.0,979,7.0,7,2
563,3,9270.0,3090.0,4509.0,979,7.0,10,2
563,3,9270.0,3090.0,4509.0,979,6.0,10,2
563,3,9270.0,3090.0,4509.0,979,6.0,4,2
564,3,4292.0,1430.6666666666667,2578.0,1010,9.0,2,2
564,3,4292.0,1430.6666666666667,2578.0,1010,2.0,9,2
565,7,13240.0,1891.428571428571,4771.0,945,7.0,10,0
565,7,13240.0,1891.428571428571,4771.0,945,10.0,2,0
565,7,13240.0,1891.428571428571,4771.0,945,2.0,10,0
566,5,8172.0,1634.4,3117.0,943,10.0,1,0
566,5,8172.0,1634.4,3117.0,943,6.0,8,0
566,5,8172.0,1634.4,3117.0,943,4.0,10,0
566,5,8172.0,1634.4,3117.0,943,4.0,2,0
566,5,8172.0,1634.4,3117.0,943,9.0,6,0
566,5,8172.0,1634.4,3117.0,943,5.0,4,0
567,5,14301.0,2860.2,3867.0,937,8.0,3,0
568,6,14330.0,2388.3333333333335,4984.0,934,8.0,3,0
568,6,14330.0,2388.3333333333335,4984.0,934,1.0,1,0
568,6,14330.0,2388.3333333333335,4984.0,934,3.0,3,0
568,6,14330.0,2388.3333333333335,4984.0,934,8.0,6,0
569,4,11112.0,2778.0,3741.0,1074,1.0,6,2
569,4,11112.0,2778.0,3741.0,1074,3.0,2,2
569,4,11112.0,2778.0,3741.0,1074,7.0,2,2
569,4,11112.0,2778.0,3741.0,1074,10.0,1,2
569,4,11112.0,2778.0,3741.0,1074,3.0,7,2
569,4,11112.0,2778.0,3741.0,1074,5.0,2,2
570,7,19394.0,2770.5714285714284,4514.0,940,9.0,3,0
570,7,19394.0,2770.5714285714284,4514.0,940,10.0,5,0
570,7,19394.0,2770.5714285714284,4514.0,940,8.0,7,0
570,7,19394.0,2770.5714285714284,4514.0,940,6.0,3,0
570,7,19394.0,2770.5714285714284,4514.0,940,2.0,7,0
571,2,7321.0,3660.5,4096.0,999,2.0,7,2
571,2,7321.0,3660.5,4096.0,999,3.0,8,2
571,2,7321.0,3660.5,4096.0,999,1.0,3,2
571,2,7321.0,3660.5,4096.0,999,9.0,2,2
571,2,7321.0,3660.5,4096.0,999,6.0,9,2
571,2,7321.0,3660.5,4096.0,999,2.0,4,2
571,2,7321.0,3660.5,4096.0,999,3.0,6,2
572,1,2123.0,2123.0,2123.0,1072,7.0,8,2
572,1,2123.0,2123.0,2123.0,1072,5.684784805011113,8,2
572,1,2123.0,2123.0,2123.0,1072,1.0,9,2
572,1,2123.0,2123.0,2123.0,1072,5.0,6,2
572,1,2123.0,2123.0,2123.0,1072,9.0,5,2
572,1,2123.0,2123.0,2123.0,1072,7.0,1,2
573,4,16093.0,4023.25,4857.0,934,10.0,3,0
573,4,16093.0,4023.25,4857.0,934,7.0,4,0
573,4,16093.0,4023.25,4857.0,934,2.0,6,0
573,4,16093.0,4023.25,4857.0,934,6.0,7,0
573,4,16093.0,4023.25,4857.0,934,6.0,8,0
573,4,16093.0,4023.25,4857.0,934,8.0,8,0
573,4,16093.0,4023.25,4857.0,934,1.0,10,0
573,4,16093.0,4023.25,4857.0,934,5.0,4,0
573,4,16093.0,4023.25,4857.0,934,1.0,10,0
574,4,16535.0,4133.75,4897.0,943,60.0,9,2
574,4,16535.0,4133.75,4897.0,943,4.0,5,0
574,4,16535.0,4133.75,4897.0,943,6.0,5,0
574,4,16535.0,4133.75,4897.0,943,7.0,9,2
575,8,21227.0,2653.375,4600.0,935,5.0,1,0
575,8,21227.0,2653.375,4600.0,935,7.0,1,0
575,8,21227.0,2653.375,4600.0,935,10.0,1,0
575,8,21227.0,2653.375,4600.0,935,6.0,7,0
575,8,21227.0,2653.375,4600.0,935,7.0,9,0
576,4,14456.0,3614.0,4767.0,998,4.0,3,2
576,4,14456.0,3614.0,4767.0,998,5.0,6,2
576,4,14456.0,3614.0,4767.0,998,4.0,7,2
576,4,14456.0,3614.0,4767.0,998,10.0,5,2
576,4,14456.0,3614.0,4767.0,998,5.0,3,2
576,4,14456.0,3614.0,4767.0,998,5.684784805011113,10,2
576,4,14456.0,3614.0,4767.0,998,6.0,8,2
576,4,14456.0,3614.0,4767.0,998,5.0,3,2
577,5,13368.0,2673.6,3350.0,930,1.0,3,0
577,5,13368.0,2673.6,3350.0,930,8.0,1,0
578,3,6648.0,2216.0,2668.0,941,1.0,7,2
578,3,6648.0,2216.0,2668.0,941,5.0,2,2
578,3,6648.0,2216.0,2668.0,941,8.0,9,2
578,3,6648.0,2216.0,2668.0,941,7.0,9,2
578,3,6648.0,2216.0,2668.0,941,6.0,8,2
578,3,6648.0,2216.0,2668.0,941,2.0,5,2
579,8,20309.0,2538.625,4765.0,926,3.0,5,0
579,8,20309.0,2538.625,4765.0,926,5.0,6,0
579,8,20309.0,2538.625,4765.0,926,6.0,4,0
579,8,20309.0,2538.625,4765.0,926,7.0,7,0
579,8,20309.0,2538.625,4765.0,926,2.0,9,0
579,8,20309.0,2538.625,4765.0,926,4.0,2,0
579,8,20309.0,2538.625,4765.0,926,8.0,9,0
579,8,20309.0,2538.625,4765.0,926,1.0,6,0
580,4,11092.0,2773.0,4671.0,941,1.0,4,0
580,4,11092.0,2773.0,4671.0,941,3.0,2,0
580,4,11092.0,2773.0,4671.0,941,5.0,9,0
580,4,11092.0,2773.0,4671.0,941,7.0,6,0
580,4,11092.0,2773.0,4671.0,941,4.0,10,0
581,7,11988.0,1712.571428571429,3407.0,951,8.0,2,0
581,7,11988.0,1712.571428571429,3407.0,951,5.0,4,0
581,7,11988.0,1712.571428571429,3407.0,951,5.684784805011113,5,0
581,7,11988.0,1712.571428571429,3407.0,951,7.0,6,0
582,2,7632.0,3816.0,4159.0,940,3.0,7,2
582,2,7632.0,3816.0,4159.0,940,4.0,9,2
582,2,7632.0,3816.0,4159.0,940,51.0,5,2
582,2,7632.0,3816.0,4159.0,940,8.0,4,2
582,2,7632.0,3816.0,4159.0,940,7.0,3,2
582,2,7632.0,3816.0,4159.0,940,7.0,1,2
582,2,7632.0,3816.0,4159.0,940,6.0,9,2
583,6,20279.0,3379.8333333333335,4839.0,991,10.0,3,2
583,6,20279.0,3379.8333333333335,4839.0,991,7.0,6,2
583,6,20279.0,3379.8333333333335,4839.0,991,3.0,4,0
583,6,20279.0,3379.8333333333335,4839.0,991,5.0,10,2
583,6,20279.0,3379.8333333333335,4839.0,991,3.0,7,2
583,6,20279.0,3379.8333333333335,4839.0,991,9.0,2,0
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,7,0
584,7,19963.0,2851.8571428571427,4638.0,925,1.0,5,0
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,1,0
584,7,19963.0,2851.8571428571427,4638.0,925,4.0,5,0
584,7,19963.0,2851.8571428571427,4638.0,925,6.0,3,0
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,9,0
585,2,3035.0,1517.5,2472.0,947,6.0,10,2
585,2,3035.0,1517.5,2472.0,947,4.0,7,2
585,2,3035.0,1517.5,2472.0,947,8.0,8,2
585,2,3035.0,1517.5,2472.0,947,7.0,6,2
585,2,3035.0,1517.5,2472.0,947,1.0,8,2
585,2,3035.0,1517.5,2472.0,947,10.0,4,2
586,5,12796.0,2559.2,4456.0,931,4.0,7,0
586,5,12796.0,2559.2,4456.0,931,6.0,2,0
586,5,12796.0,2559.2,4456.0,931,4.0,8,0
586,5,12796.0,2559.2,4456.0,931,9.0,9,0
587,7,17816.0,2545.1428571428573,4104.0,929,4.0,2,0
587,7,17816.0,2545.1428571428573,4104.0,929,1.0,7,0
587,7,17816.0,2545.1428571428573,4104.0,929,9.0,7,0
587,7,17816.0,2545.1428571428573,4104.0,929,7.0,3,0
588,3,10806.0,3602.0,4072.0,960,2.0,7,2
588,3,10806.0,3602.0,4072.0,960,9.0,7,2
588,3,10806.0,3602.0,4072.0,960,4.0,9,2
589,3,9725.0,3241.6666666666665,4109.0,936,2.0,6,2
589,3,9725.0,3241.6666666666665,4109.0,936,9.0,4,2
590,8,15685.0,1960.625,4380.0,993,6.0,10,0
590,8,15685.0,1960.625,4380.0,993,1.0,8,0
590,8,15685.0,1960.625,4380.0,993,3.0,1,0
590,8,15685.0,1960.625,4380.0,993,1.0,4,0
591,7,21291.0,3041.5714285714284,4691.0,934,5.0,4,0
591,7,21291.0,3041.5714285714284,4691.0,934,6.0,1,0
591,7,21291.0,3041.5714285714284,4691.0,934,10.0,5,0
591,7,21291.0,3041.5714285714284,4691.0,934,10.0,5,0
592,5,7851.0,1570.2,3592.0,971,9.0,5,2
592,5,7851.0,1570.2,3592.0,971,1.0,6,2
592,5,7851.0,1570.2,3592.0,971,2.0,8,2
592,5,7851.0,1570.2,3592.0,971,8.0,10,2
592,5,7851.0,1570.2,3592.0,971,9.0,8,2
593,3,6056.0,2018.6666666666667,2949.0,980,4.0,8,2
593,3,6056.0,2018.6666666666667,2949.0,980,5.0,5,2
593,3,6056.0,2018.6666666666667,2949.0,980,10.0,3,2
593,3,6056.0,2018.6666666666667,2949.0,980,1.0,7,2
594,6,16448.0,2741.3333333333335,4844.0,925,5.0,5,0
594,6,16448.0,2741.3333333333335,4844.0,925,5.0,5,0
594,6,16448.0,2741.3333333333335,4844.0,925,10.0,7,0
594,6,16448.0,2741.3333333333335,4844.0,925,4.0,6,0
594,6,16448.0,2741.3333333333335,4844.0,925,10.0,6,0
595,4,7596.0,1899.0,3796.0,1002,1.0,3,2
595,4,7596.0,1899.0,3796.0,1002,9.0,8,2
596,6,13546.0,2257.6666666666665,4266.0,975,2.0,2,0
