Customer_ID,Total_Transactions,Total_Amount,Avg_Transaction_Amount,Max_Transaction_Amount,Days_Since_Last_Transaction,Satisfaction_Score,Likelihood_to_Recommend
521,3,432432.0,144144.0,428900.0,961,6.0,9
521,3,432432.0,144144.0,428900.0,961,4.0,7
521,3,432432.0,144144.0,428900.0,961,6.0,7
522,9,23279.0,2586.5555555555557,4451.0,939,2.0,8
522,9,23279.0,2586.5555555555557,4451.0,939,3.0,4
522,9,23279.0,2586.5555555555557,4451.0,939,5.684784805011113,5
522,9,23279.0,2586.5555555555557,4451.0,939,9.0,9
522,9,23279.0,2586.5555555555557,4451.0,939,5.684784805011113,8
522,9,23279.0,2586.5555555555557,4451.0,939,8.0,2
522,9,23279.0,2586.5555555555557,4451.0,939,6.0,8
523,3,7721.0,2573.6666666666665,3594.0,969,7.0,6
523,3,7721.0,2573.6666666666665,3594.0,969,10.0,7
523,3,7721.0,2573.6666666666665,3594.0,969,2.0,7
524,3,6355.0,2118.3333333333335,3098.0,1049,7.0,3
524,3,6355.0,2118.3333333333335,3098.0,1049,9.0,5
524,3,6355.0,2118.3333333333335,3098.0,1049,6.0,10
524,3,6355.0,2118.3333333333335,3098.0,1049,10.0,9
524,3,6355.0,2118.3333333333335,3098.0,1049,10.0,3
524,3,6355.0,2118.3333333333335,3098.0,1049,6.0,8
525,8,17537.0,2192.125,4352.0,938,7.0,1
525,8,17537.0,2192.125,4352.0,938,8.0,3
525,8,17537.0,2192.125,4352.0,938,1.0,6
525,8,17537.0,2192.125,4352.0,938,3.0,3
525,8,17537.0,2192.125,4352.0,938,5.684784805011113,2
525,8,17537.0,2192.125,4352.0,938,8.0,7
525,8,17537.0,2192.125,4352.0,938,3.0,6
526,7,15809.0,2258.4285714285716,3955.0,929,5.0,5
526,7,15809.0,2258.4285714285716,3955.0,929,8.0,1
526,7,15809.0,2258.4285714285716,3955.0,929,5.0,4
526,7,15809.0,2258.4285714285716,3955.0,929,9.0,7
526,7,15809.0,2258.4285714285716,3955.0,929,4.0,9
526,7,15809.0,2258.4285714285716,3955.0,929,2.0,4
527,9,16440.0,1826.6666666666667,4531.0,927,9.0,2
527,9,16440.0,1826.6666666666667,4531.0,927,1.0,7
527,9,16440.0,1826.6666666666667,4531.0,927,6.0,2
528,7,18764.0,2680.5714285714284,4405.0,982,2.0,2
528,7,18764.0,2680.5714285714284,4405.0,982,5.0,5
528,7,18764.0,2680.5714285714284,4405.0,982,5.0,2
528,7,18764.0,2680.5714285714284,4405.0,982,1.0,10
528,7,18764.0,2680.5714285714284,4405.0,982,10.0,9
528,7,18764.0,2680.5714285714284,4405.0,982,2.0,10
528,7,18764.0,2680.5714285714284,4405.0,982,7.0,1
528,7,18764.0,2680.5714285714284,4405.0,982,4.0,7
529,5,12706.0,2541.2,4404.0,932,4.0,9
529,5,12706.0,2541.2,4404.0,932,5.0,10
529,5,12706.0,2541.2,4404.0,932,9.0,3
529,5,12706.0,2541.2,4404.0,932,7.0,8
529,5,12706.0,2541.2,4404.0,932,7.0,4
529,5,12706.0,2541.2,4404.0,932,1.0,1
530,11,37281.0,3389.181818181818,4935.0,944,52.0,10
530,11,37281.0,3389.181818181818,4935.0,944,7.0,5
530,11,37281.0,3389.181818181818,4935.0,944,9.0,8
530,11,37281.0,3389.181818181818,4935.0,944,2.0,10
530,11,37281.0,3389.181818181818,4935.0,944,1.0,1
530,11,37281.0,3389.181818181818,4935.0,944,5.0,3
530,11,37281.0,3389.181818181818,4935.0,944,5.0,3
531,5,9910.0,1982.0,3091.0,1027,8.0,7
531,5,9910.0,1982.0,3091.0,1027,9.0,6
531,5,9910.0,1982.0,3091.0,1027,8.0,3
531,5,9910.0,1982.0,3091.0,1027,4.0,2
531,5,9910.0,1982.0,3091.0,1027,5.684784805011113,9
531,5,9910.0,1982.0,3091.0,1027,4.0,3
531,5,9910.0,1982.0,3091.0,1027,1.0,4
531,5,9910.0,1982.0,3091.0,1027,9.0,4
532,5,7664.0,1532.8,4472.0,977,1.0,6
532,5,7664.0,1532.8,4472.0,977,7.0,1
532,5,7664.0,1532.8,4472.0,977,8.0,5
532,5,7664.0,1532.8,4472.0,977,2.0,8
533,7,14481.0,2068.714285714286,4783.0,940,9.0,1
533,7,14481.0,2068.714285714286,4783.0,940,8.0,7
533,7,14481.0,2068.714285714286,4783.0,940,7.0,1
533,7,14481.0,2068.714285714286,4783.0,940,1.0,5
533,7,14481.0,2068.714285714286,4783.0,940,3.0,1
533,7,14481.0,2068.714285714286,4783.0,940,3.0,1
534,6,16086.0,2681.0,4455.0,936,5.0,10
534,6,16086.0,2681.0,4455.0,936,3.0,2
534,6,16086.0,2681.0,4455.0,936,2.0,4
534,6,16086.0,2681.0,4455.0,936,6.0,1
535,5,17543.0,3508.6,4711.0,926,3.0,2
535,5,17543.0,3508.6,4711.0,926,3.0,2
535,5,17543.0,3508.6,4711.0,926,8.0,7
536,4,11304.0,2826.0,4520.0,945,4.0,7
536,4,11304.0,2826.0,4520.0,945,1.0,4
536,4,11304.0,2826.0,4520.0,945,9.0,6
536,4,11304.0,2826.0,4520.0,945,2.0,4
536,4,11304.0,2826.0,4520.0,945,7.0,3
536,4,11304.0,2826.0,4520.0,945,2.0,7
537,7,18249.0,2607.0,4321.0,926,1.0,3
537,7,18249.0,2607.0,4321.0,926,7.0,4
537,7,18249.0,2607.0,4321.0,926,8.0,6
537,7,18249.0,2607.0,4321.0,926,9.0,7
538,5,15006.0,3001.2,4857.0,930,5.684784805011113,2
538,5,15006.0,3001.2,4857.0,930,10.0,5
538,5,15006.0,3001.2,4857.0,930,10.0,1
538,5,15006.0,3001.2,4857.0,930,5.0,6
538,5,15006.0,3001.2,4857.0,930,4.0,4
538,5,15006.0,3001.2,4857.0,930,4.0,5
539,3,8159.0,2719.6666666666665,4600.0,1061,8.0,6
539,3,8159.0,2719.6666666666665,4600.0,1061,3.0,6
539,3,8159.0,2719.6666666666665,4600.0,1061,9.0,9
539,3,8159.0,2719.6666666666665,4600.0,1061,6.0,6
539,3,8159.0,2719.6666666666665,4600.0,1061,5.684784805011113,7
540,7,12452.0,1778.857142857143,3069.0,996,2.0,8
540,7,12452.0,1778.857142857143,3069.0,996,10.0,2
540,7,12452.0,1778.857142857143,3069.0,996,3.0,9
540,7,12452.0,1778.857142857143,3069.0,996,10.0,2
540,7,12452.0,1778.857142857143,3069.0,996,3.0,9
540,7,12452.0,1778.857142857143,3069.0,996,5.0,9
540,7,12452.0,1778.857142857143,3069.0,996,1.0,9
541,4,11978.0,2994.5,4291.0,968,2.0,8
541,4,11978.0,2994.5,4291.0,968,8.0,4
541,4,11978.0,2994.5,4291.0,968,10.0,1
542,8,18418.0,2302.25,4929.0,926,9.0,2
542,8,18418.0,2302.25,4929.0,926,8.0,10
542,8,18418.0,2302.25,4929.0,926,5.0,9
543,5,13713.0,2742.6,3902.0,935,5.0,6
543,5,13713.0,2742.6,3902.0,935,4.0,5
543,5,13713.0,2742.6,3902.0,935,6.0,4
543,5,13713.0,2742.6,3902.0,935,1.0,5
543,5,13713.0,2742.6,3902.0,935,9.0,3
544,5,10169.0,2033.8,3951.0,949,5.0,5
544,5,10169.0,2033.8,3951.0,949,5.0,9
544,5,10169.0,2033.8,3951.0,949,3.0,10
544,5,10169.0,2033.8,3951.0,949,5.0,6
544,5,10169.0,2033.8,3951.0,949,5.0,5
545,2,3859.0,1929.5,1985.0,937,1.0,7
545,2,3859.0,1929.5,1985.0,937,9.0,8
545,2,3859.0,1929.5,1985.0,937,5.0,5
546,2,4074.0,2037.0,2248.0,971,6.0,4
546,2,4074.0,2037.0,2248.0,971,6.0,6
546,2,4074.0,2037.0,2248.0,971,10.0,5
546,2,4074.0,2037.0,2248.0,971,2.0,2
547,3,1860.0,620.0,871.0,944,8.0,2
547,3,1860.0,620.0,871.0,944,2.0,5
547,3,1860.0,620.0,871.0,944,5.684784805011113,1
547,3,1860.0,620.0,871.0,944,6.0,5
547,3,1860.0,620.0,871.0,944,8.0,10
547,3,1860.0,620.0,871.0,944,7.0,3
547,3,1860.0,620.0,871.0,944,9.0,3
548,7,14883.0,2126.1428571428573,3959.0,929,6.0,10
548,7,14883.0,2126.1428571428573,3959.0,929,9.0,6
548,7,14883.0,2126.1428571428573,3959.0,929,6.0,6
548,7,14883.0,2126.1428571428573,3959.0,929,7.0,4
548,7,14883.0,2126.1428571428573,3959.0,929,4.0,9
549,4,14506.0,3626.5,4852.0,949,7.0,3
549,4,14506.0,3626.5,4852.0,949,2.0,2
549,4,14506.0,3626.5,4852.0,949,3.0,5
549,4,14506.0,3626.5,4852.0,949,1.0,1
549,4,14506.0,3626.5,4852.0,949,2.0,3
549,4,14506.0,3626.5,4852.0,949,7.0,5
549,4,14506.0,3626.5,4852.0,949,10.0,7
549,4,14506.0,3626.5,4852.0,949,8.0,5
549,4,14506.0,3626.5,4852.0,949,9.0,7
549,4,14506.0,3626.5,4852.0,949,3.0,5
550,6,15414.0,2569.0,3252.0,1048,4.0,9
550,6,15414.0,2569.0,3252.0,1048,5.0,10
550,6,15414.0,2569.0,3252.0,1048,3.0,6
550,6,15414.0,2569.0,3252.0,1048,8.0,2
550,6,15414.0,2569.0,3252.0,1048,5.0,10
550,6,15414.0,2569.0,3252.0,1048,9.0,8
550,6,15414.0,2569.0,3252.0,1048,6.0,4
551,1,820.0,820.0,820.0,997,2.0,10
551,1,820.0,820.0,820.0,997,7.0,10
551,1,820.0,820.0,820.0,997,9.0,5
551,1,820.0,820.0,820.0,997,6.0,9
552,4,10946.0,2736.5,3759.0,950,1.0,8
552,4,10946.0,2736.5,3759.0,950,9.0,8
552,4,10946.0,2736.5,3759.0,950,4.0,8
552,4,10946.0,2736.5,3759.0,950,3.0,2
552,4,10946.0,2736.5,3759.0,950,10.0,7
553,4,8231.0,2057.75,4319.0,933,6.0,9
553,4,8231.0,2057.75,4319.0,933,8.0,9
553,4,8231.0,2057.75,4319.0,933,2.0,7
553,4,8231.0,2057.75,4319.0,933,1.0,8
553,4,8231.0,2057.75,4319.0,933,10.0,5
553,4,8231.0,2057.75,4319.0,933,10.0,1
553,4,8231.0,2057.75,4319.0,933,2.0,5
554,2,8542.0,4271.0,4525.0,1037,9.0,5
554,2,8542.0,4271.0,4525.0,1037,3.0,6
554,2,8542.0,4271.0,4525.0,1037,9.0,7
554,2,8542.0,4271.0,4525.0,1037,5.0,9
554,2,8542.0,4271.0,4525.0,1037,10.0,4
555,6,15942.0,2657.0,4271.0,948,10.0,5
555,6,15942.0,2657.0,4271.0,948,6.0,3
555,6,15942.0,2657.0,4271.0,948,8.0,2
555,6,15942.0,2657.0,4271.0,948,9.0,8
555,6,15942.0,2657.0,4271.0,948,6.0,9
556,1,2167.0,2167.0,2167.0,1115,5.0,7
556,1,2167.0,2167.0,2167.0,1115,3.0,1
556,1,2167.0,2167.0,2167.0,1115,8.0,8
556,1,2167.0,2167.0,2167.0,1115,4.0,4
556,1,2167.0,2167.0,2167.0,1115,5.0,7
556,1,2167.0,2167.0,2167.0,1115,9.0,10
556,1,2167.0,2167.0,2167.0,1115,3.0,8
557,8,19825.0,2478.125,3605.0,936,2.0,7
557,8,19825.0,2478.125,3605.0,936,7.0,5
557,8,19825.0,2478.125,3605.0,936,1.0,6
558,3,3448.0,1149.3333333333333,1813.0,962,1.0,1
558,3,3448.0,1149.3333333333333,1813.0,962,10.0,2
558,3,3448.0,1149.3333333333333,1813.0,962,4.0,8
558,3,3448.0,1149.3333333333333,1813.0,962,10.0,6
558,3,3448.0,1149.3333333333333,1813.0,962,7.0,10
558,3,3448.0,1149.3333333333333,1813.0,962,7.0,10
559,4,13960.0,3490.0,4919.0,1032,5.684784805011113,5
559,4,13960.0,3490.0,4919.0,1032,9.0,5
559,4,13960.0,3490.0,4919.0,1032,9.0,6
559,4,13960.0,3490.0,4919.0,1032,10.0,10
559,4,13960.0,3490.0,4919.0,1032,6.0,9
559,4,13960.0,3490.0,4919.0,1032,3.0,5
560,7,16907.0,2415.285714285714,3490.0,938,4.0,8
560,7,16907.0,2415.285714285714,3490.0,938,5.0,7
560,7,16907.0,2415.285714285714,3490.0,938,8.0,9
561,6,10949.0,1824.8333333333333,3548.0,954,7.0,7
561,6,10949.0,1824.8333333333333,3548.0,954,6.0,10
561,6,10949.0,1824.8333333333333,3548.0,954,4.0,6
561,6,10949.0,1824.8333333333333,3548.0,954,4.0,9
561,6,10949.0,1824.8333333333333,3548.0,954,5.0,10
561,6,10949.0,1824.8333333333333,3548.0,954,10.0,1
562,6,14001.0,2333.5,3950.0,934,9.0,2
562,6,14001.0,2333.5,3950.0,934,4.0,7
562,6,14001.0,2333.5,3950.0,934,3.0,3
562,6,14001.0,2333.5,3950.0,934,8.0,5
563,3,9270.0,3090.0,4509.0,979,8.0,8
563,3,9270.0,3090.0,4509.0,979,1.0,10
563,3,9270.0,3090.0,4509.0,979,7.0,7
563,3,9270.0,3090.0,4509.0,979,7.0,10
563,3,9270.0,3090.0,4509.0,979,6.0,10
563,3,9270.0,3090.0,4509.0,979,6.0,4
564,3,4292.0,1430.6666666666667,2578.0,1010,9.0,2
564,3,4292.0,1430.6666666666667,2578.0,1010,2.0,9
565,7,13240.0,1891.4285714285713,4771.0,945,7.0,10
565,7,13240.0,1891.4285714285713,4771.0,945,10.0,2
565,7,13240.0,1891.4285714285713,4771.0,945,2.0,10
566,5,8172.0,1634.4,3117.0,943,10.0,1
566,5,8172.0,1634.4,3117.0,943,6.0,8
566,5,8172.0,1634.4,3117.0,943,4.0,10
566,5,8172.0,1634.4,3117.0,943,4.0,2
566,5,8172.0,1634.4,3117.0,943,9.0,6
566,5,8172.0,1634.4,3117.0,943,5.0,4
567,5,14301.0,2860.2,3867.0,937,8.0,3
568,6,14330.0,2388.3333333333335,4984.0,934,8.0,3
568,6,14330.0,2388.3333333333335,4984.0,934,1.0,1
568,6,14330.0,2388.3333333333335,4984.0,934,3.0,3
568,6,14330.0,2388.3333333333335,4984.0,934,8.0,6
569,4,11112.0,2778.0,3741.0,1074,1.0,6
569,4,11112.0,2778.0,3741.0,1074,3.0,2
569,4,11112.0,2778.0,3741.0,1074,7.0,2
569,4,11112.0,2778.0,3741.0,1074,10.0,1
569,4,11112.0,2778.0,3741.0,1074,3.0,7
569,4,11112.0,2778.0,3741.0,1074,5.0,2
570,7,19394.0,2770.5714285714284,4514.0,940,9.0,3
570,7,19394.0,2770.5714285714284,4514.0,940,10.0,5
570,7,19394.0,2770.5714285714284,4514.0,940,8.0,7
570,7,19394.0,2770.5714285714284,4514.0,940,6.0,3
570,7,19394.0,2770.5714285714284,4514.0,940,2.0,7
571,2,7321.0,3660.5,4096.0,999,2.0,7
571,2,7321.0,3660.5,4096.0,999,3.0,8
571,2,7321.0,3660.5,4096.0,999,1.0,3
571,2,7321.0,3660.5,4096.0,999,9.0,2
571,2,7321.0,3660.5,4096.0,999,6.0,9
571,2,7321.0,3660.5,4096.0,999,2.0,4
571,2,7321.0,3660.5,4096.0,999,3.0,6
572,1,2123.0,2123.0,2123.0,1072,7.0,8
572,1,2123.0,2123.0,2123.0,1072,5.684784805011113,8
572,1,2123.0,2123.0,2123.0,1072,1.0,9
572,1,2123.0,2123.0,2123.0,1072,5.0,6
572,1,2123.0,2123.0,2123.0,1072,9.0,5
572,1,2123.0,2123.0,2123.0,1072,7.0,1
573,4,16093.0,4023.25,4857.0,934,10.0,3
573,4,16093.0,4023.25,4857.0,934,7.0,4
573,4,16093.0,4023.25,4857.0,934,2.0,6
573,4,16093.0,4023.25,4857.0,934,6.0,7
573,4,16093.0,4023.25,4857.0,934,6.0,8
573,4,16093.0,4023.25,4857.0,934,8.0,8
573,4,16093.0,4023.25,4857.0,934,1.0,10
573,4,16093.0,4023.25,4857.0,934,5.0,4
573,4,16093.0,4023.25,4857.0,934,1.0,10
574,4,16535.0,4133.75,4897.0,943,60.0,9
574,4,16535.0,4133.75,4897.0,943,4.0,5
574,4,16535.0,4133.75,4897.0,943,6.0,5
574,4,16535.0,4133.75,4897.0,943,7.0,9
575,8,21227.0,2653.375,4600.0,935,5.0,1
575,8,21227.0,2653.375,4600.0,935,7.0,1
575,8,21227.0,2653.375,4600.0,935,10.0,1
575,8,21227.0,2653.375,4600.0,935,6.0,7
575,8,21227.0,2653.375,4600.0,935,7.0,9
576,4,14456.0,3614.0,4767.0,998,4.0,3
576,4,14456.0,3614.0,4767.0,998,5.0,6
576,4,14456.0,3614.0,4767.0,998,4.0,7
576,4,14456.0,3614.0,4767.0,998,10.0,5
576,4,14456.0,3614.0,4767.0,998,5.0,3
576,4,14456.0,3614.0,4767.0,998,5.684784805011113,10
576,4,14456.0,3614.0,4767.0,998,6.0,8
576,4,14456.0,3614.0,4767.0,998,5.0,3
577,5,13368.0,2673.6,3350.0,930,1.0,3
577,5,13368.0,2673.6,3350.0,930,8.0,1
578,3,6648.0,2216.0,2668.0,941,1.0,7
578,3,6648.0,2216.0,2668.0,941,5.0,2
578,3,6648.0,2216.0,2668.0,941,8.0,9
578,3,6648.0,2216.0,2668.0,941,7.0,9
578,3,6648.0,2216.0,2668.0,941,6.0,8
578,3,6648.0,2216.0,2668.0,941,2.0,5
579,8,20309.0,2538.625,4765.0,926,3.0,5
579,8,20309.0,2538.625,4765.0,926,5.0,6
579,8,20309.0,2538.625,4765.0,926,6.0,4
579,8,20309.0,2538.625,4765.0,926,7.0,7
579,8,20309.0,2538.625,4765.0,926,2.0,9
579,8,20309.0,2538.625,4765.0,926,4.0,2
579,8,20309.0,2538.625,4765.0,926,8.0,9
579,8,20309.0,2538.625,4765.0,926,1.0,6
580,4,11092.0,2773.0,4671.0,941,1.0,4
580,4,11092.0,2773.0,4671.0,941,3.0,2
580,4,11092.0,2773.0,4671.0,941,5.0,9
580,4,11092.0,2773.0,4671.0,941,7.0,6
580,4,11092.0,2773.0,4671.0,941,4.0,10
581,7,11988.0,1712.5714285714287,3407.0,951,8.0,2
581,7,11988.0,1712.5714285714287,3407.0,951,5.0,4
581,7,11988.0,1712.5714285714287,3407.0,951,5.684784805011113,5
581,7,11988.0,1712.5714285714287,3407.0,951,7.0,6
582,2,7632.0,3816.0,4159.0,940,3.0,7
582,2,7632.0,3816.0,4159.0,940,4.0,9
582,2,7632.0,3816.0,4159.0,940,51.0,5
582,2,7632.0,3816.0,4159.0,940,8.0,4
582,2,7632.0,3816.0,4159.0,940,7.0,3
582,2,7632.0,3816.0,4159.0,940,7.0,1
582,2,7632.0,3816.0,4159.0,940,6.0,9
583,6,20279.0,3379.8333333333335,4839.0,991,10.0,3
583,6,20279.0,3379.8333333333335,4839.0,991,7.0,6
583,6,20279.0,3379.8333333333335,4839.0,991,3.0,4
583,6,20279.0,3379.8333333333335,4839.0,991,5.0,10
583,6,20279.0,3379.8333333333335,4839.0,991,3.0,7
583,6,20279.0,3379.8333333333335,4839.0,991,9.0,2
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,7
584,7,19963.0,2851.8571428571427,4638.0,925,1.0,5
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,1
584,7,19963.0,2851.8571428571427,4638.0,925,4.0,5
584,7,19963.0,2851.8571428571427,4638.0,925,6.0,3
584,7,19963.0,2851.8571428571427,4638.0,925,2.0,9
585,2,3035.0,1517.5,2472.0,947,6.0,10
585,2,3035.0,1517.5,2472.0,947,4.0,7
585,2,3035.0,1517.5,2472.0,947,8.0,8
585,2,3035.0,1517.5,2472.0,947,7.0,6
585,2,3035.0,1517.5,2472.0,947,1.0,8
585,2,3035.0,1517.5,2472.0,947,10.0,4
586,5,12796.0,2559.2,4456.0,931,4.0,7
586,5,12796.0,2559.2,4456.0,931,6.0,2
586,5,12796.0,2559.2,4456.0,931,4.0,8
586,5,12796.0,2559.2,4456.0,931,9.0,9
587,7,17816.0,2545.1428571428573,4104.0,929,4.0,2
587,7,17816.0,2545.1428571428573,4104.0,929,1.0,7
587,7,17816.0,2545.1428571428573,4104.0,929,9.0,7
587,7,17816.0,2545.1428571428573,4104.0,929,7.0,3
588,3,10806.0,3602.0,4072.0,960,2.0,7
588,3,10806.0,3602.0,4072.0,960,9.0,7
588,3,10806.0,3602.0,4072.0,960,4.0,9
589,3,9725.0,3241.6666666666665,4109.0,936,2.0,6
589,3,9725.0,3241.6666666666665,4109.0,936,9.0,4
590,8,15685.0,1960.625,4380.0,993,6.0,10
590,8,15685.0,1960.625,4380.0,993,1.0,8
590,8,15685.0,1960.625,4380.0,993,3.0,1
590,8,15685.0,1960.625,4380.0,993,1.0,4
591,7,21291.0,3041.5714285714284,4691.0,934,5.0,4
591,7,21291.0,3041.5714285714284,4691.0,934,6.0,1
591,7,21291.0,3041.5714285714284,4691.0,934,10.0,5
591,7,21291.0,3041.5714285714284,4691.0,934,10.0,5
592,5,7851.0,1570.2,3592.0,971,9.0,5
592,5,7851.0,1570.2,3592.0,971,1.0,6
592,5,7851.0,1570.2,3592.0,971,2.0,8
592,5,7851.0,1570.2,3592.0,971,8.0,10
592,5,7851.0,1570.2,3592.0,971,9.0,8
593,3,6056.0,2018.6666666666667,2949.0,980,4.0,8
593,3,6056.0,2018.6666666666667,2949.0,980,5.0,5
593,3,6056.0,2018.6666666666667,2949.0,980,10.0,3
593,3,6056.0,2018.6666666666667,2949.0,980,1.0,7
594,6,16448.0,2741.3333333333335,4844.0,925,5.0,5
594,6,16448.0,2741.3333333333335,4844.0,925,5.0,5
594,6,16448.0,2741.3333333333335,4844.0,925,10.0,7
594,6,16448.0,2741.3333333333335,4844.0,925,4.0,6
594,6,16448.0,2741.3333333333335,4844.0,925,10.0,6
595,4,7596.0,1899.0,3796.0,1002,1.0,3
595,4,7596.0,1899.0,3796.0,1002,9.0,8
596,6,13546.0,2257.6666666666665,4266.0,975,2.0,2
596,6,13546.0,2257.6666666666665,4266.0,975,4.0,5
596,6,13546.0,2257.6666666666665,4266.0,975,10.0,1
596,6,13546.0,2257.6666666666665,4266.0,975,5.0,8
596,6,13546.0,2257.6666666666665,4266.0,975,8.0,1
597,4,10589.0,2647.25,4878.0,966,3.0,6
597,4,10589.0,2647.25,4878.0,966,8.0,9
597,4,10589.0,2647.25,4878.0,966,5.684784805011113,7
597,4,10589.0,2647.25,4878.0,966,10.0,3
597,4,10589.0,2647.25,4878.0,966,3.0,10
598,5,12403.0,2480.6,3634.0,930,5.0,6
598,5,12403.0,2480.6,3634.0,930,6.0,9
598,5,12403.0,2480.6,3634.0,930,7.0,1
598,5,12403.0,2480.6,3634.0,930,3.0,6
598,5,12403.0,2480.6,3634.0,930,2.0,9
598,5,12403.0,2480.6,3634.0,930,10.0,10
599,8,13048.0,1631.0,4235.0,955,5.0,7
599,8,13048.0,1631.0,4235.0,955,3.0,7
599,8,13048.0,1631.0,4235.0,955,3.0,1
599,8,13048.0,1631.0,4235.0,955,6.0,6
600,3,6466.0,2155.3333333333335,3233.0,946,4.0,8
600,3,6466.0,2155.3333333333335,3233.0,946,3.0,3
600,3,6466.0,2155.3333333333335,3233.0,946,5.0,3
600,3,6466.0,2155.3333333333335,3233.0,946,5.0,10
601,3,5570.0,1856.6666666666667,3430.0,978,10.0,4
601,3,5570.0,1856.6666666666667,3430.0,978,5.0,3
601,3,5570.0,1856.6666666666667,3430.0,978,1.0,10
601,3,5570.0,1856.6666666666667,3430.0,978,5.0,4
601,3,5570.0,1856.6666666666667,3430.0,978,4.0,10
601,3,5570.0,1856.6666666666667,3430.0,978,5.0,9
602,3,3950.0,1316.6666666666667,2483.0,963,3.0,8
602,3,3950.0,1316.6666666666667,2483.0,963,7.0,8
603,4,13556.0,3389.0,4352.0,957,9.0,1
603,4,13556.0,3389.0,4352.0,957,9.0,4
603,4,13556.0,3389.0,4352.0,957,7.0,1
604,3,2598.0,866.0,2289.0,970,1.0,6
604,3,2598.0,866.0,2289.0,970,3.0,4
604,3,2598.0,866.0,2289.0,970,10.0,3
604,3,2598.0,866.0,2289.0,970,7.0,6
604,3,2598.0,866.0,2289.0,970,2.0,4
605,5,5114.0,1022.8,3262.0,935,6.0,6
605,5,5114.0,1022.8,3262.0,935,3.0,1
605,5,5114.0,1022.8,3262.0,935,8.0,6
605,5,5114.0,1022.8,3262.0,935,6.0,1
606,7,14639.0,2091.285714285714,4267.0,925,7.0,3
606,7,14639.0,2091.285714285714,4267.0,925,10.0,7
606,7,14639.0,2091.285714285714,4267.0,925,9.0,6
607,3,11325.0,3775.0,4525.0,951,10.0,9
607,3,11325.0,3775.0,4525.0,951,8.0,10
608,3,7600.0,2533.3333333333335,3155.0,1036,4.0,5
608,3,7600.0,2533.3333333333335,3155.0,1036,1.0,6
608,3,7600.0,2533.3333333333335,3155.0,1036,2.0,3
608,3,7600.0,2533.3333333333335,3155.0,1036,9.0,10
608,3,7600.0,2533.3333333333335,3155.0,1036,10.0,7
608,3,7600.0,2533.3333333333335,3155.0,1036,7.0,7
609,3,5853.0,1951.0,3552.0,976,10.0,1
609,3,5853.0,1951.0,3552.0,976,8.0,1
609,3,5853.0,1951.0,3552.0,976,2.0,5
609,3,5853.0,1951.0,3552.0,976,7.0,5
610,9,24493.0,2721.4444444444443,4789.0,963,3.0,7
610,9,24493.0,2721.4444444444443,4789.0,963,4.0,6
610,9,24493.0,2721.4444444444443,4789.0,963,10.0,8
610,9,24493.0,2721.4444444444443,4789.0,963,1.0,5
610,9,24493.0,2721.4444444444443,4789.0,963,1.0,9
611,4,11889.0,2972.25,4300.0,1004,8.0,10
611,4,11889.0,2972.25,4300.0,1004,10.0,7
611,4,11889.0,2972.25,4300.0,1004,5.0,7
611,4,11889.0,2972.25,4300.0,1004,3.0,1
611,4,11889.0,2972.25,4300.0,1004,7.0,6
612,2,3002.0,1501.0,2041.0,1085,9.0,3
612,2,3002.0,1501.0,2041.0,1085,10.0,7
612,2,3002.0,1501.0,2041.0,1085,10.0,6
612,2,3002.0,1501.0,2041.0,1085,4.0,7
613,4,16766.0,4191.5,4783.0,997,1.0,10
613,4,16766.0,4191.5,4783.0,997,5.0,6
613,4,16766.0,4191.5,4783.0,997,3.0,2
613,4,16766.0,4191.5,4783.0,997,5.0,8
614,8,17075.0,2134.375,4905.0,965,10.0,10
614,8,17075.0,2134.375,4905.0,965,3.0,7
614,8,17075.0,2134.375,4905.0,965,8.0,3
614,8,17075.0,2134.375,4905.0,965,7.0,4
614,8,17075.0,2134.375,4905.0,965,3.0,10
614,8,17075.0,2134.375,4905.0,965,9.0,6
615,4,6589.0,1647.25,3481.0,931,9.0,4
615,4,6589.0,1647.25,3481.0,931,8.0,1
615,4,6589.0,1647.25,3481.0,931,5.684784805011113,9
615,4,6589.0,1647.25,3481.0,931,5.0,8
615,4,6589.0,1647.25,3481.0,931,54.0,7
616,3,7965.0,2655.0,4859.0,956,7.0,6
616,3,7965.0,2655.0,4859.0,956,7.0,4
616,3,7965.0,2655.0,4859.0,956,2.0,5
616,3,7965.0,2655.0,4859.0,956,1.0,6
616,3,7965.0,2655.0,4859.0,956,4.0,4
617,4,6746.0,1686.5,4816.0,938,1.0,8
617,4,6746.0,1686.5,4816.0,938,10.0,4
617,4,6746.0,1686.5,4816.0,938,6.0,9
617,4,6746.0,1686.5,4816.0,938,2.0,1
617,4,6746.0,1686.5,4816.0,938,5.0,4
618,7,27892.0,3984.5714285714284,4949.0,966,7.0,4
618,7,27892.0,3984.5714285714284,4949.0,966,7.0,6
618,7,27892.0,3984.5714285714284,4949.0,966,5.0,7
618,7,27892.0,3984.5714285714284,4949.0,966,10.0,4
618,7,27892.0,3984.5714285714284,4949.0,966,7.0,7
618,7,27892.0,3984.5714285714284,4949.0,966,2.0,10
618,7,27892.0,3984.5714285714284,4949.0,966,4.0,2
618,7,27892.0,3984.5714285714284,4949.0,966,4.0,5
618,7,27892.0,3984.5714285714284,4949.0,966,3.0,5
